country;cumulative_total_cases;daily_new_cases;active_cases;cumulative_total_deaths;daily_new_deaths
Afghanistan;125979.0;1285.0;46216.0;5283.0;84.0
Afghanistan;127464.0;1485.0;46790.0;5360.0;77.0
Afghanistan;129021.0;1557.0;47388.0;5415.0;55.0
Afghanistan;130113.0;1092.0;47356.0;5477.0;62.0
Afghanistan;131586.0;1473.0;47504.0;5561.0;84.0
Afghanistan;132765.0;1179.0;47659.0;5638.0;77.0
Afghanistan;133578.0;813.0;47628.0;5724.0;86.0
Afghanistan;134653.0;1075.0;47785.0;5791.0;67.0
Afghanistan;135889.0;1236.0;47454.0;5849.0;58.0
Afghanistan;136643.0;754.0;46871.0;5923.0;74.0
Afghanistan;137853.0;1210.0;47264.0;5983.0;60.0
Afghanistan;139102.0;1249.0;46807.0;6049.0;66.0
Afghanistan;140224.0;1122.0;47163.0;6098.0;49.0
Afghanistan;140612.0;388.0;46831.0;6147.0;49.0
Afghanistan;141499.0;887.0;46684.0;6215.0;68.0
Afghanistan;142414.0;915.0;46442.0;6266.0;51.0
Afghanistan;142800.0;386.0;46352.0;6295.0;29.0
Afghanistan;143184.0;384.0;46284.0;6325.0;30.0
Afghanistan;143439.0;255.0;46109.0;6357.0;32.0
Afghanistan;143666.0;227.0;46103.0;6393.0;36.0
Afghanistan;143871.0;205.0;45611.0;6425.0;32.0
Afghanistan;144285.0;414.0;44839.0;6480.0;55.0
Afghanistan;145008.0;723.0;44852.0;6515.0;35.0
Afghanistan;145552.0;544.0;44161.0;6577.0;62.0
Afghanistan;145996.0;444.0;43655.0;6615.0;38.0
Afghanistan;146523.0;527.0;43154.0;6677.0;62.0
Afghanistan;147154.0;631.0;42932.0;6708.0;31.0
Afghanistan;147501.0;347.0;42656.0;6737.0;29.0
Afghanistan;147985.0;484.0;41762.0;6774.0;37.0
Afghanistan;148572.0;587.0;41732.0;6804.0;30.0
Afghanistan;148933.0;361.0;41201.0;6836.0;32.0
Afghanistan;149361.0;428.0;41168.0;6864.0;28.0
Afghanistan;149806.0;445.0;41099.0;6879.0;15.0
Afghanistan;150240.0;434.0;41192.0;6898.0;19.0
Afghanistan;150458.0;218.0;40723.0;6908.0;10.0
Afghanistan;150778.0;320.0;40483.0;6936.0;28.0
Afghanistan;151013.0;235.0;40104.0;6961.0;25.0
Afghanistan;151291.0;278.0;40008.0;6978.0;17.0
Afghanistan;151563.0;272.0;39547.0;6988.0;10.0
Afghanistan;151770.0;207.0;39280.0;7000.0;12.0
Afghanistan;151945.0;175.0;39195.0;7014.0;14.0
Afghanistan;152033.0;88.0;39095.0;7021.0;7.0
Afghanistan;152144.0;111.0;38909.0;7025.0;4.0
Afghanistan;152243.0;99.0;38180.0;7031.0;6.0
Afghanistan;152363.0;120.0;37393.0;7043.0;12.0
Afghanistan;152411.0;48.0;37437.0;7047.0;4.0
Afghanistan;152448.0;37.0;37467.0;7054.0;7.0
Afghanistan;152497.0;49.0;37505.0;7065.0;11.0
Afghanistan;152511.0;14.0;37514.0;7070.0;5.0
Afghanistan;152583.0;72.0;37245.0;7076.0;6.0
Afghanistan;152660.0;77.0;36714.0;7083.0;7.0
Afghanistan;152722.0;62.0;36623.0;7090.0;7.0
Afghanistan;152822.0;100.0;36693.0;7093.0;3.0
Afghanistan;152960.0;138.0;36233.0;7101.0;8.0
Afghanistan;153007.0;47.0;36278.0;7103.0;2.0
Afghanistan;153033.0;26.0;36226.0;7109.0;6.0
Afghanistan;153144.0;111.0;36107.0;7116.0;7.0
Afghanistan;153220.0;76.0;36136.0;7118.0;2.0
Afghanistan;153260.0;40.0;35988.0;7123.0;5.0
Afghanistan;153306.0;46.0;35366.0;7127.0;4.0
Afghanistan;153375.0;69.0;34967.0;7127.0;0.0
Afghanistan;153395.0;20.0;34967.0;7128.0;1.0
Afghanistan;153420.0;25.0;34777.0;7130.0;2.0
Afghanistan;153534.0;114.0;34425.0;7141.0;11.0
Afghanistan;153626.0;92.0;34443.0;7144.0;3.0
Afghanistan;153736.0;110.0;33856.0;7151.0;7.0
Afghanistan;153840.0;104.0;32848.0;7157.0;6.0
Afghanistan;153962.0;122.0;31859.0;7164.0;7.0
Afghanistan;153981.0;19.0;31385.0;7167.0;3.0
Afghanistan;153990.0;9.0;29976.0;7167.0;0.0
Afghanistan;154094.0;104.0;29346.0;7169.0;2.0
Afghanistan;154180.0;86.0;28829.0;7171.0;2.0
Afghanistan;154283.0;103.0;28345.0;7174.0;3.0
Afghanistan;154361.0;78.0;26684.0;7183.0;9.0
Afghanistan;154487.0;126.0;25561.0;7186.0;3.0
Afghanistan;154532.0;45.0;25261.0;7191.0;5.0
Afghanistan;154539.0;7.0;24826.0;7191.0;0.0
Afghanistan;154585.0;46.0;24872.0;7191.0;0.0
Afghanistan;154712.0;127.0;24969.0;7191.0;0.0
Afghanistan;154756.0;44.0;24809.0;7193.0;2.0
Afghanistan;154800.0;44.0;24165.0;7194.0;1.0
Afghanistan;154960.0;160.0;24265.0;7198.0;4.0
Afghanistan;155019.0;59.0;24294.0;7198.0;0.0
Afghanistan;155093.0;74.0;24256.0;7198.0;0.0
Afghanistan;155132.0;39.0;24295.0;7198.0;0.0
Afghanistan;155093.0;-39.0;23879.0;7201.0;3.0
Afghanistan;155133.0;40.0;23567.0;7204.0;3.0
Afghanistan;155174.0;41.0;23339.0;7204.0;0.0
Afghanistan;155191.0;17.0;23252.0;7206.0;2.0
Afghanistan;155239.0;48.0;23007.0;7211.0;5.0
Afghanistan;155263.0;24.0;23003.0;7212.0;1.0
Afghanistan;155286.0;23.0;22909.0;7212.0;0.0
Afghanistan;155309.0;23.0;22715.0;7214.0;2.0
Afghanistan;155340.0;31.0;22662.0;7216.0;2.0
Afghanistan;155380.0;40.0;22524.0;7220.0;4.0
Afghanistan;155429.0;49.0;22413.0;7221.0;1.0
Afghanistan;155448.0;19.0;22278.0;7221.0;0.0
Afghanistan;155466.0;18.0;22174.0;7221.0;0.0
Afghanistan;155508.0;42.0;22041.0;7225.0;4.0
Afghanistan;155540.0;32.0;21853.0;7228.0;3.0
Afghanistan;155599.0;59.0;21754.0;7230.0;2.0
Afghanistan;155627.0;28.0;21666.0;7234.0;4.0
Afghanistan;155682.0;55.0;21687.0;7238.0;4.0
Afghanistan;155688.0;6.0;21644.0;7238.0;0.0
Afghanistan;155739.0;51.0;21650.0;7238.0;0.0
Afghanistan;155764.0;25.0;21487.0;7243.0;5.0
Afghanistan;155776.0;12.0;21387.0;7246.0;3.0
Afghanistan;155801.0;25.0;21319.0;7247.0;1.0
Afghanistan;155859.0;58.0;21299.0;7247.0;0.0
Afghanistan;155891.0;32.0;21277.0;7249.0;2.0
Afghanistan;155931.0;40.0;21219.0;7252.0;3.0
Afghanistan;155940.0;9.0;21226.0;7253.0;1.0
Afghanistan;155944.0;4.0;21224.0;7255.0;2.0
Afghanistan;156040.0;96.0;20944.0;7260.0;5.0
Afghanistan;156071.0;31.0;20809.0;7262.0;2.0
Afghanistan;156124.0;53.0;20584.0;7266.0;4.0
Afghanistan;156166.0;42.0;20325.0;7268.0;2.0
Afghanistan;156196.0;30.0;20314.0;7269.0;1.0
Afghanistan;156210.0;14.0;20306.0;7272.0;3.0
Afghanistan;156250.0;40.0;20325.0;7280.0;8.0
Afghanistan;156284.0;34.0;20275.0;7281.0;1.0
Afghanistan;156307.0;23.0;20235.0;7281.0;0.0
Afghanistan;156323.0;16.0;20191.0;7284.0;3.0
Afghanistan;156363.0;40.0;20202.0;7284.0;0.0
Afghanistan;156365.0;2.0;20199.0;7284.0;0.0
Afghanistan;156397.0;32.0;20211.0;7284.0;0.0
Afghanistan;156365.0;-32.0;20124.0;7287.0;3.0
Afghanistan;156365.0;0.0;20108.0;7288.0;1.0
Afghanistan;156365.0;0.0;20093.0;7290.0;2.0
Afghanistan;156414.0;49.0;20110.0;7291.0;1.0
Afghanistan;156458.0;44.0;20119.0;7292.0;1.0
Afghanistan;156487.0;29.0;20146.0;7292.0;0.0
Afghanistan;156510.0;23.0;20161.0;7292.0;0.0
Afghanistan;156552.0;42.0;20051.0;7293.0;1.0
Afghanistan;156610.0;58.0;20042.0;7294.0;1.0
Afghanistan;156676.0;66.0;18007.0;7297.0;3.0
Afghanistan;156739.0;63.0;14692.0;7297.0;0.0
Afghanistan;156795.0;56.0;13416.0;7303.0;6.0
Afghanistan;156845.0;50.0;13411.0;7303.0;0.0
Afghanistan;156864.0;19.0;10934.0;7303.0;0.0
Afghanistan;156896.0;32.0;9427.0;7303.0;0.0
Afghanistan;156964.0;68.0;9371.0;7303.0;0.0
Afghanistan;157015.0;51.0;9384.0;7305.0;2.0
Afghanistan;157059.0;44.0;9371.0;7307.0;2.0
Afghanistan;157146.0;87.0;9404.0;7307.0;0.0
Afghanistan;157171.0;25.0;9422.0;7307.0;0.0
Afghanistan;157190.0;19.0;9431.0;7308.0;1.0
Afghanistan;157228.0;38.0;9443.0;7308.0;0.0
Afghanistan;157261.0;33.0;9423.0;7308.0;0.0
Afghanistan;157303.0;42.0;9446.0;7308.0;0.0
Afghanistan;157371.0;68.0;9481.0;7309.0;1.0
Afghanistan;157403.0;32.0;9496.0;7311.0;2.0
Afghanistan;157423.0;20.0;9503.0;7311.0;0.0
Afghanistan;157431.0;8.0;9499.0;7312.0;1.0
Afghanistan;157455.0;24.0;9420.0;7312.0;0.0
Afghanistan;157486.0;31.0;9300.0;7317.0;5.0
Afghanistan;157509.0;23.0;8990.0;7316.0;-1.0
Afghanistan;157543.0;34.0;9021.0;7319.0;3.0
Afghanistan;157587.0;44.0;9062.0;7322.0;3.0
Afghanistan;157611.0;24.0;9084.0;7324.0;2.0
Afghanistan;157623.0;12.0;9095.0;7325.0;1.0
Afghanistan;157634.0;11.0;9103.0;7328.0;3.0
Afghanistan;157648.0;14.0;9036.0;7328.0;0.0
Afghanistan;157661.0;13.0;8304.0;7329.0;1.0
Afghanistan;157692.0;31.0;7726.0;7331.0;2.0
Afghanistan;157725.0;33.0;5290.0;7332.0;1.0
Afghanistan;157744.0;19.0;5309.0;7332.0;0.0
Afghanistan;157751.0;7.0;5266.0;7333.0;1.0
Afghanistan;157787.0;36.0;5218.0;7335.0;2.0
Afghanistan;157797.0;10.0;5194.0;7335.0;0.0
Afghanistan;157820.0;23.0;5162.0;7337.0;2.0
Afghanistan;157855.0;35.0;5167.0;7344.0;7.0
Afghanistan;157883.0;28.0;5161.0;7348.0;4.0
Afghanistan;157891.0;8.0;5168.0;7348.0;0.0
Afghanistan;157902.0;11.0;5158.0;7352.0;4.0
Afghanistan;157951.0;49.0;5123.0;7354.0;2.0
Afghanistan;157980.0;29.0;5119.0;7355.0;1.0
Afghanistan;158007.0;27.0;5112.0;7356.0;1.0
Afghanistan;158039.0;32.0;5113.0;7356.0;0.0
Afghanistan;158059.0;20.0;5097.0;7356.0;0.0
Afghanistan;158098.0;39.0;5123.0;7356.0;0.0
Afghanistan;158112.0;14.0;5113.0;7356.0;0.0
Afghanistan;158156.0;44.0;5120.0;7361.0;5.0
Afghanistan;158184.0;28.0;5123.0;7364.0;3.0
Afghanistan;158217.0;33.0;5132.0;7366.0;2.0
Afghanistan;158245.0;28.0;5134.0;7367.0;1.0
Albania;259.0;16.0;177.0;15.0;0.0
Albania;277.0;18.0;185.0;16.0;1.0
Albania;304.0;27.0;198.0;17.0;1.0
Albania;333.0;29.0;214.0;20.0;3.0
Albania;361.0;28.0;237.0;20.0;0.0
Albania;377.0;16.0;240.0;21.0;1.0
Albania;383.0;6.0;230.0;22.0;1.0
Albania;400.0;17.0;224.0;22.0;0.0
Albania;409.0;9.0;221.0;23.0;1.0
Albania;416.0;7.0;211.0;23.0;0.0
Albania;433.0;17.0;213.0;23.0;0.0
Albania;446.0;13.0;206.0;23.0;0.0
Albania;467.0;21.0;212.0;23.0;0.0
Albania;475.0;8.0;203.0;24.0;1.0
Albania;494.0;19.0;218.0;25.0;1.0
Albania;518.0;24.0;215.0;26.0;1.0
Albania;539.0;21.0;230.0;26.0;0.0
Albania;548.0;9.0;220.0;26.0;0.0
Albania;562.0;14.0;222.0;26.0;0.0
Albania;584.0;22.0;231.0;26.0;0.0
Albania;609.0;25.0;238.0;26.0;0.0
Albania;634.0;25.0;251.0;27.0;1.0
Albania;663.0;29.0;251.0;27.0;0.0
Albania;678.0;15.0;257.0;27.0;0.0
Albania;712.0;34.0;282.0;27.0;0.0
Albania;726.0;14.0;288.0;28.0;1.0
Albania;736.0;10.0;286.0;28.0;0.0
Albania;750.0;14.0;289.0;30.0;2.0
Albania;766.0;16.0;281.0;30.0;0.0
Albania;773.0;7.0;272.0;31.0;1.0
Albania;782.0;9.0;263.0;31.0;0.0
Albania;789.0;7.0;239.0;31.0;0.0
Albania;795.0;6.0;233.0;31.0;0.0
Albania;803.0;8.0;229.0;31.0;0.0
Albania;820.0;17.0;219.0;31.0;0.0
Albania;832.0;12.0;206.0;31.0;0.0
Albania;842.0;10.0;206.0;31.0;0.0
Albania;850.0;8.0;199.0;31.0;0.0
Albania;856.0;6.0;198.0;31.0;0.0
Albania;868.0;12.0;187.0;31.0;0.0
Albania;872.0;4.0;187.0;31.0;0.0
Albania;876.0;4.0;163.0;31.0;0.0
Albania;880.0;4.0;161.0;31.0;0.0
Albania;898.0;18.0;173.0;31.0;0.0
Albania;916.0;18.0;180.0;31.0;0.0
Albania;933.0;17.0;188.0;31.0;0.0
Albania;946.0;13.0;200.0;31.0;0.0
Albania;948.0;2.0;190.0;31.0;0.0
Albania;949.0;1.0;176.0;31.0;0.0
Albania;964.0;15.0;175.0;31.0;0.0
Albania;969.0;5.0;167.0;31.0;0.0
Albania;981.0;12.0;173.0;31.0;0.0
Albania;989.0;8.0;175.0;31.0;0.0
Albania;998.0;9.0;177.0;32.0;1.0
Albania;1004.0;6.0;177.0;32.0;0.0
Albania;1029.0;25.0;193.0;33.0;1.0
Albania;1050.0;21.0;205.0;33.0;0.0
Albania;1076.0;26.0;220.0;33.0;0.0
Albania;1099.0;23.0;215.0;33.0;0.0
Albania;1122.0;23.0;232.0;33.0;0.0
Albania;1137.0;15.0;232.0;33.0;0.0
Albania;1143.0;6.0;233.0;33.0;0.0
Albania;1164.0;21.0;240.0;33.0;0.0
Albania;1184.0;20.0;253.0;33.0;0.0
Albania;1197.0;13.0;266.0;33.0;0.0
Albania;1212.0;15.0;269.0;33.0;0.0
Albania;1232.0;20.0;273.0;34.0;1.0
Albania;1246.0;14.0;274.0;34.0;0.0
Albania;1263.0;17.0;284.0;34.0;0.0
Albania;1299.0;36.0;305.0;34.0;0.0
Albania;1341.0;42.0;327.0;34.0;0.0
Albania;1385.0;44.0;349.0;35.0;1.0
Albania;1416.0;31.0;346.0;36.0;1.0
Albania;1464.0;48.0;389.0;36.0;0.0
Albania;1521.0;57.0;441.0;36.0;0.0
Albania;1590.0;69.0;499.0;36.0;0.0
Albania;1672.0;82.0;571.0;37.0;1.0
Albania;1722.0;50.0;607.0;38.0;1.0
Albania;1788.0;66.0;663.0;39.0;1.0
Albania;1838.0;50.0;682.0;42.0;3.0
Albania;1891.0;53.0;722.0;43.0;1.0
Albania;1962.0;71.0;784.0;44.0;1.0
Albania;1995.0;33.0;792.0;44.0;0.0
Albania;2047.0;52.0;807.0;45.0;1.0
Albania;2114.0;67.0;850.0;47.0;2.0
Albania;2192.0;78.0;893.0;49.0;2.0
Albania;2269.0;77.0;920.0;51.0;2.0
Albania;2330.0;61.0;931.0;53.0;2.0
Albania;2402.0;72.0;963.0;55.0;2.0
Albania;2466.0;64.0;970.0;58.0;3.0
Albania;2535.0;69.0;1014.0;62.0;4.0
Albania;2580.0;45.0;999.0;65.0;3.0
Albania;2662.0;82.0;1034.0;69.0;4.0
Albania;2752.0;90.0;1088.0;72.0;3.0
Albania;2819.0;67.0;1108.0;74.0;2.0
Albania;2893.0;74.0;1160.0;76.0;2.0
Albania;2964.0;71.0;1183.0;79.0;3.0
Albania;3038.0;74.0;1213.0;81.0;2.0
Albania;3106.0;68.0;1232.0;83.0;2.0
Albania;3188.0;82.0;1273.0;83.0;0.0
Albania;3278.0;90.0;1318.0;85.0;2.0
Albania;3371.0;93.0;1401.0;89.0;4.0
Albania;3454.0;83.0;1415.0;93.0;4.0
Albania;3571.0;117.0;1462.0;95.0;2.0
Albania;3667.0;96.0;1508.0;97.0;2.0
Albania;3752.0;85.0;1560.0;101.0;4.0
Albania;3851.0;99.0;1610.0;104.0;3.0
Albania;3906.0;55.0;1585.0;107.0;3.0
Albania;4008.0;102.0;1633.0;111.0;4.0
Albania;4090.0;82.0;1667.0;112.0;1.0
Albania;4171.0;81.0;1706.0;113.0;1.0
Albania;4290.0;119.0;1776.0;117.0;4.0
Albania;4358.0;68.0;1775.0;120.0;3.0
Albania;4466.0;108.0;1820.0;123.0;3.0
Albania;4570.0;104.0;1834.0;128.0;5.0
Albania;4637.0;67.0;1866.0;134.0;6.0
Albania;4763.0;126.0;1943.0;138.0;4.0
Albania;4880.0;117.0;1991.0;144.0;6.0
Albania;4997.0;117.0;2060.0;148.0;4.0
Albania;5105.0;108.0;2125.0;150.0;2.0
Albania;5197.0;92.0;2160.0;154.0;4.0
Albania;5276.0;79.0;2167.0;157.0;3.0
Albania;5396.0;120.0;2274.0;161.0;4.0
Albania;5519.0;123.0;2335.0;166.0;5.0
Albania;5620.0;101.0;2417.0;172.0;6.0
Albania;5750.0;130.0;2543.0;176.0;4.0
Albania;5889.0;139.0;2584.0;182.0;6.0
Albania;6016.0;127.0;2673.0;188.0;6.0
Albania;6151.0;135.0;2735.0;189.0;1.0
Albania;6275.0;124.0;2814.0;193.0;4.0
Albania;6411.0;136.0;2870.0;199.0;6.0
Albania;6536.0;125.0;2957.0;200.0;1.0
Albania;6676.0;140.0;2991.0;205.0;5.0
Albania;6817.0;141.0;3057.0;208.0;3.0
Albania;6971.0;154.0;3142.0;213.0;5.0
Albania;7117.0;146.0;3203.0;219.0;6.0
Albania;7260.0;143.0;3289.0;225.0;6.0
Albania;7380.0;120.0;3358.0;228.0;3.0
Albania;7499.0;119.0;3453.0;230.0;2.0
Albania;7654.0;155.0;3551.0;232.0;2.0
Albania;7812.0;158.0;3650.0;234.0;2.0
Albania;7967.0;155.0;3743.0;238.0;4.0
Albania;8119.0;152.0;3783.0;240.0;2.0
Albania;8275.0;156.0;3846.0;245.0;5.0
Albania;8427.0;152.0;3845.0;250.0;5.0
Albania;8605.0;178.0;3938.0;254.0;4.0
Albania;8759.0;154.0;3970.0;259.0;5.0
Albania;8927.0;168.0;4031.0;263.0;4.0
Albania;9083.0;156.0;4026.0;266.0;3.0
Albania;9195.0;112.0;4001.0;271.0;5.0
Albania;9279.0;84.0;3984.0;275.0;4.0
Albania;9380.0;101.0;3961.0;280.0;5.0
Albania;9513.0;133.0;4015.0;284.0;4.0
Albania;9606.0;93.0;3875.0;290.0;6.0
Albania;9728.0;122.0;3850.0;296.0;6.0
Albania;9844.0;116.0;3811.0;301.0;5.0
Albania;9967.0;123.0;3779.0;306.0;5.0
Albania;10102.0;135.0;3814.0;312.0;6.0
Albania;10255.0;153.0;3833.0;316.0;4.0
Albania;10406.0;151.0;3901.0;319.0;3.0
Albania;10553.0;147.0;3993.0;321.0;2.0
Albania;10704.0;151.0;4098.0;322.0;1.0
Albania;10860.0;156.0;4190.0;324.0;2.0
Albania;11021.0;161.0;4251.0;327.0;3.0
Albania;11185.0;164.0;4361.0;330.0;3.0
Albania;11353.0;168.0;4450.0;334.0;4.0
Albania;11520.0;167.0;4567.0;338.0;4.0
Albania;11672.0;152.0;4664.0;340.0;2.0
Albania;11816.0;144.0;4740.0;343.0;3.0
Albania;11948.0;132.0;4813.0;347.0;4.0
Albania;12073.0;125.0;4889.0;353.0;6.0
Albania;12226.0;153.0;4980.0;358.0;5.0
Albania;12385.0;159.0;5083.0;362.0;4.0
Albania;12535.0;150.0;5176.0;364.0;2.0
Albania;12666.0;131.0;5257.0;367.0;3.0
Albania;12787.0;121.0;5278.0;370.0;3.0
Albania;12921.0;134.0;5312.0;370.0;0.0
Albania;13045.0;124.0;5363.0;373.0;3.0
Albania;13153.0;108.0;5381.0;375.0;2.0
Albania;13259.0;106.0;5348.0;377.0;2.0
Albania;13391.0;132.0;5382.0;380.0;3.0
Albania;13518.0;127.0;5402.0;384.0;4.0
Albania;13649.0;131.0;5415.0;387.0;3.0
Albania;13806.0;157.0;5341.0;388.0;1.0
Albania;13965.0;159.0;5234.0;389.0;1.0
Albania;14117.0;152.0;5189.0;392.0;3.0
Albania;14266.0;149.0;5195.0;396.0;4.0
Albania;14410.0;144.0;5185.0;400.0;4.0
Albania;14568.0;158.0;5200.0;403.0;3.0
Albania;14730.0;162.0;5208.0;407.0;4.0
Albania;14899.0;169.0;5273.0;411.0;4.0
Albania;15066.0;167.0;5349.0;413.0;2.0
Albania;15231.0;165.0;5409.0;416.0;3.0
Albania;15399.0;168.0;5479.0;420.0;4.0
Albania;15570.0;171.0;5561.0;424.0;4.0
Albania;15752.0;182.0;5648.0;429.0;5.0
Albania;15955.0;203.0;5759.0;434.0;5.0
Albania;16212.0;257.0;5909.0;439.0;5.0
Albania;16501.0;289.0;6101.0;443.0;4.0
Albania;16774.0;273.0;6325.0;448.0;5.0
Albania;17055.0;281.0;6533.0;451.0;3.0
Albania;17350.0;295.0;6729.0;454.0;3.0
Albania;17651.0;301.0;6968.0;458.0;4.0
Albania;17948.0;297.0;7145.0;462.0;4.0
Albania;18250.0;302.0;7390.0;465.0;3.0
Albania;18556.0;306.0;7621.0;469.0;4.0
Albania;18858.0;302.0;7837.0;473.0;4.0
Albania;19157.0;299.0;8026.0;477.0;4.0
Albania;19445.0;288.0;8260.0;480.0;3.0
Albania;19729.0;284.0;8434.0;487.0;7.0
Albania;20040.0;311.0;8654.0;493.0;6.0
Albania;20315.0;275.0;8809.0;499.0;6.0
Albania;20634.0;319.0;9035.0;502.0;3.0
Albania;20875.0;241.0;9177.0;509.0;7.0
Albania;21202.0;327.0;9438.0;518.0;9.0
Albania;21523.0;321.0;9629.0;527.0;9.0
Albania;21904.0;381.0;9899.0;532.0;5.0
Albania;22300.0;396.0;10186.0;536.0;4.0
Albania;22721.0;421.0;10482.0;543.0;7.0
Albania;23210.0;489.0;10800.0;549.0;6.0
Albania;23705.0;495.0;11146.0;557.0;8.0
Albania;24206.0;501.0;11555.0;559.0;2.0
Albania;24731.0;525.0;11957.0;571.0;12.0
Albania;25294.0;563.0;12362.0;579.0;8.0
Albania;25801.0;507.0;12718.0;590.0;11.0
Albania;26211.0;410.0;13039.0;598.0;8.0
Albania;26701.0;490.0;13429.0;605.0;7.0
Albania;27233.0;532.0;13854.0;612.0;7.0
Albania;27830.0;597.0;14318.0;623.0;11.0
Albania;28432.0;602.0;14348.0;631.0;8.0
Albania;29126.0;694.0;14685.0;637.0;6.0
Albania;29837.0;711.0;14975.0;646.0;9.0
Albania;30623.0;786.0;15401.0;657.0;11.0
Albania;31459.0;836.0;15732.0;672.0;15.0
Albania;32196.0;737.0;16042.0;685.0;13.0
Albania;32761.0;565.0;16220.0;699.0;14.0
Albania;33556.0;795.0;16610.0;716.0;17.0
Albania;34300.0;744.0;16899.0;735.0;19.0
Albania;34944.0;644.0;17170.0;743.0;8.0
Albania;35600.0;656.0;17495.0;753.0;10.0
Albania;36245.0;645.0;17719.0;771.0;18.0
Albania;36790.0;545.0;17851.0;787.0;16.0
Albania;37625.0;835.0;18346.0;798.0;11.0
Albania;38182.0;557.0;18523.0;810.0;12.0
Albania;39014.0;832.0;18808.0;822.0;12.0
Albania;39719.0;705.0;18968.0;839.0;17.0
Albania;40501.0;782.0;19165.0;852.0;13.0
Albania;41302.0;801.0;19458.0;870.0;18.0
Albania;42148.0;846.0;19973.0;889.0;19.0
Albania;42988.0;840.0;20466.0;905.0;16.0
Albania;43683.0;695.0;20581.0;922.0;17.0
Albania;44436.0;753.0;20973.0;936.0;14.0
Albania;45188.0;752.0;21165.0;951.0;15.0
Albania;46061.0;873.0;21487.0;965.0;14.0
Albania;46863.0;802.0;21750.0;977.0;12.0
Albania;47742.0;879.0;22233.0;989.0;12.0
Albania;48530.0;788.0;22707.0;1003.0;14.0
Albania;49191.0;661.0;22850.0;1016.0;13.0
Albania;50000.0;809.0;23096.0;1028.0;12.0
Albania;50637.0;637.0;23216.0;1040.0;12.0
Albania;51424.0;787.0;23471.0;1055.0;15.0
Albania;52004.0;580.0;23512.0;1066.0;11.0
Albania;52542.0;538.0;23637.0;1074.0;8.0
Albania;53003.0;461.0;23794.0;1088.0;14.0
Albania;53425.0;422.0;23575.0;1098.0;10.0
Albania;53814.0;389.0;23454.0;1111.0;13.0
Albania;54317.0;503.0;23401.0;1117.0;6.0
Albania;54827.0;510.0;23426.0;1125.0;8.0
Albania;55380.0;553.0;23456.0;1134.0;9.0
Albania;55755.0;375.0;23431.0;1143.0;9.0
Albania;56254.0;499.0;23536.0;1153.0;10.0
Albania;56572.0;318.0;23286.0;1164.0;11.0
Albania;57146.0;574.0;23276.0;1170.0;6.0
Albania;57727.0;581.0;23368.0;1174.0;4.0
Albania;58316.0;589.0;23501.0;1181.0;7.0
Albania;58723.0;407.0;23599.0;1186.0;5.0
Albania;58991.0;268.0;23448.0;1190.0;4.0
Albania;59438.0;447.0;23597.0;1193.0;3.0
Albania;59623.0;185.0;23428.0;1199.0;6.0
Albania;60283.0;660.0;23522.0;1210.0;11.0
Albania;61008.0;725.0;23689.0;1217.0;7.0
Albania;61705.0;697.0;23947.0;1223.0;6.0
Albania;62378.0;673.0;24177.0;1230.0;7.0
Albania;63033.0;655.0;24473.0;1233.0;3.0
Albania;63595.0;562.0;24706.0;1241.0;8.0
Albania;63971.0;376.0;24743.0;1247.0;6.0
Albania;64627.0;656.0;24954.0;1252.0;5.0
Albania;65334.0;707.0;25218.0;1256.0;4.0
Albania;65994.0;660.0;25487.0;1261.0;5.0
Albania;66635.0;641.0;25745.0;1265.0;4.0
Albania;67216.0;581.0;25856.0;1270.0;5.0
Albania;67690.0;474.0;25960.0;1277.0;7.0
Albania;67982.0;292.0;25831.0;1281.0;4.0
Albania;68568.0;586.0;25817.0;1287.0;6.0
Albania;69238.0;670.0;25978.0;1291.0;4.0
Albania;69916.0;678.0;26194.0;1296.0;5.0
Albania;70655.0;739.0;26457.0;1303.0;7.0
Albania;71441.0;786.0;26747.0;1310.0;7.0
Albania;72274.0;833.0;27069.0;1315.0;5.0
Albania;72812.0;538.0;27197.0;1324.0;9.0
Albania;73691.0;879.0;27479.0;1332.0;8.0
Albania;74567.0;876.0;27845.0;1339.0;7.0
Albania;75454.0;887.0;28198.0;1350.0;11.0
Albania;76350.0;896.0;28572.0;1358.0;8.0
Albania;77251.0;901.0;28955.0;1369.0;11.0
Albania;78127.0;876.0;29323.0;1380.0;11.0
Albania;78992.0;865.0;29677.0;1393.0;13.0
Albania;79934.0;942.0;30159.0;1398.0;5.0
Albania;80941.0;1007.0;30579.0;1404.0;6.0
Albania;81993.0;1052.0;31032.0;1418.0;14.0
Albania;83082.0;1089.0;31430.0;1433.0;15.0
Albania;84212.0;1130.0;31891.0;1446.0;13.0
Albania;85336.0;1124.0;32432.0;1460.0;14.0
Albania;86289.0;953.0;32689.0;1472.0;12.0
Albania;87528.0;1239.0;33107.0;1488.0;16.0
Albania;88671.0;1143.0;33552.0;1503.0;15.0
Albania;89776.0;1105.0;33897.0;1517.0;14.0
Albania;90835.0;1059.0;34061.0;1531.0;14.0
Albania;91987.0;1152.0;34461.0;1543.0;12.0
Albania;93075.0;1088.0;34756.0;1555.0;12.0
Albania;93850.0;775.0;34547.0;1567.0;12.0
Albania;94651.0;801.0;34275.0;1582.0;15.0
Albania;95726.0;1075.0;34442.0;1600.0;18.0
Albania;96838.0;1112.0;34546.0;1617.0;17.0
